performance_id,student_id,year,class_name,subject,total_score,teacher_id,family_id,total_attendance,score_range
443,1015,2022,SS1A,Government,48,231,5015,127,40-49
444,1015,2022,SS1A,History,31,234,5015,143,30-39
445,1015,2023,SS2A,Mathematics,38,204,5015,132,30-39
446,1015,2023,SS2A,English Language,57,201,5015,153,50-59
447,1015,2023,SS2A,Civic Education,51,216,5015,180,50-59
448,1015,2023,SS2A,Literature-in-English,45,228,5015,133,40-49
449,1015,2023,SS2A,Government,33,231,5015,138,30-39
450,1015,2023,SS2A,History,80,234,5015,187,80-89
451,1016,2019,JS1A,Mathematics,49,204,5016,136,40-49
452,1016,2019,JS1A,English Language,51,201,5016,174,50-59
453,1016,2019,JS1A,Civic Education,49,216,5016,130,40-49
454,1016,2019,JS1A,Basic Science,35,207,5016,141,30-39
455,1016,2019,JS1A,Basic Technology,83,210,5016,182,80-89
456,1016,2019,JS1A,Social Studies,53,213,5016,154,50-59
457,1016,2020,JS2A,Mathematics,47,204,5016,142,40-49
458,1016,2020,JS2A,English Language,56,201,5016,173,50-59
459,1016,2020,JS2A,Civic Education,41,216,5016,138,40-49
460,1016,2020,JS2A,Basic Science,49,207,5016,125,40-49
461,1016,2020,JS2A,Basic Technology,46,210,5016,120,40-49
462,1016,2020,JS2A,Social Studies,51,213,5016,154,50-59
463,1016,2021,JS3A,Mathematics,60,204,5016,170,60-69
464,1016,2021,JS3A,English Language,87,201,5016,194,80-89
465,1016,2021,JS3A,Civic Education,41,216,5016,122,40-49
466,1016,2021,JS3A,Basic Science,56,207,5016,164,50-59
467,1016,2021,JS3A,Basic Technology,68,210,5016,172,60-69
468,1016,2021,JS3A,Social Studies,42,213,5016,137,40-49
469,1016,2022,SS1A,Mathematics,95,204,5016,193,90-100
470,1016,2022,SS1A,English Language,34,201,5016,126,30-39
471,1016,2022,SS1A,Civic Education,33,216,5016,148,30-39
472,1016,2022,SS1A,Literature-in-English,44,228,5016,134,40-49
473,1016,2022,SS1A,Government,99,231,5016,188,90-100
474,1016,2022,SS1A,History,39,234,5016,126,30-39
475,1016,2023,SS2A,Mathematics,32,204,5016,137,30-39
476,1016,2023,SS2A,English Language,41,201,5016,144,40-49
477,1016,2023,SS2A,Civic Education,52,216,5016,159,50-59
478,1016,2023,SS2A,Literature-in-English,85,228,5016,199,80-89
479,1016,2023,SS2A,Government,58,231,5016,157,50-59
480,1016,2023,SS2A,History,79,234,5016,192,70-79
481,1017,2019,JS1A,Mathematics,35,204,5017,129,30-39
482,1017,2019,JS1A,English Language,30,201,5017,133,30-39
483,1017,2019,JS1A,Civic Education,41,216,5017,127,40-49
484,1017,2019,JS1A,Basic Science,56,207,5017,172,50-59
485,1017,2019,JS1A,Basic Technology,39,210,5017,143,30-39
486,1017,2019,JS1A,Social Studies,84,213,5017,196,80-89
487,1017,2020,JS2A,Mathematics,37,204,5017,131,30-39
488,1017,2020,JS2A,English Language,45,201,5017,130,40-49
489,1017,2020,JS2A,Civic Education,55,216,5017,180,50-59
490,1017,2020,JS2A,Basic Science,57,207,5017,169,50-59
491,1017,2020,JS2A,Basic Technology,48,210,5017,129,40-49
492,1017,2020,JS2A,Social Studies,37,213,5017,139,30-39
493,1017,2021,JS3A,Mathematics,51,204,5017,152,50-59
494,1017,2021,JS3A,English Language,38,201,5017,144,30-39
495,1017,2021,JS3A,Civic Education,31,216,5017,139,30-39
496,1017,2021,JS3A,Basic Science,31,207,5017,132,30-39
497,1017,2021,JS3A,Basic Technology,96,210,5017,185,90-100
498,1017,2021,JS3A,Social Studies,44,213,5017,134,40-49
499,1017,2022,SS1A,Mathematics,51,204,5017,175,50-59
500,1017,2022,SS1A,English Language,53,201,5017,153,50-59
501,1017,2022,SS1A,Civic Education,43,216,5017,133,40-49
502,1017,2022,SS1A,Literature-in-English,40,228,5017,129,40-49
503,1017,2022,SS1A,Government,31,231,5017,144,30-39
504,1017,2022,SS1A,History,33,234,5017,120,30-39
505,1017,2023,SS2A,Mathematics,46,204,5017,126,40-49
506,1017,2023,SS2A,English Language,30,201,5017,137,30-39
507,1017,2023,SS2A,Civic Education,56,216,5017,169,50-59
508,1017,2023,SS2A,Literature-in-English,31,228,5017,125,30-39
509,1017,2023,SS2A,Government,72,231,5017,182,70-79
510,1017,2023,SS2A,History,57,234,5017,169,50-59
511,1018,2019,JS1A,Mathematics,55,204,5018,164,50-59
512,1018,2019,JS1A,English Language,37,201,5018,150,30-39
513,1018,2019,JS1A,Civic Education,52,216,5018,168,50-59
514,1018,2019,JS1A,Basic Science,34,207,5018,138,30-39
515,1018,2019,JS1A,Basic Technology,38,210,5018,135,30-39
516,1018,2019,JS1A,Social Studies,33,213,5018,129,30-39
517,1018,2020,JS2A,Mathematics,38,204,5018,129,30-39
518,1018,2020,JS2A,English Language,52,201,5018,159,50-59
519,1018,2020,JS2A,Civic Education,40,216,5018,124,40-49
520,1018,2020,JS2A,Basic Science,36,207,5018,146,30-39
521,1018,2020,JS2A,Basic Technology,39,210,5018,123,30-39
522,1018,2020,JS2A,Social Studies,97,213,5018,181,90-100
523,1018,2021,JS3A,Mathematics,41,204,5018,130,40-49
524,1018,2021,JS3A,English Language,92,201,5018,197,90-100
525,1018,2021,JS3A,Civic Education,49,216,5018,125,40-49
526,1018,2021,JS3A,Basic Science,79,207,5018,198,70-79
527,1018,2021,JS3A,Basic Technology,45,210,5018,147,40-49
528,1018,2021,JS3A,Social Studies,37,213,5018,124,30-39
529,1018,2022,SS1A,Mathematics,59,204,5018,160,50-59
530,1018,2022,SS1A,English Language,31,201,5018,134,30-39
531,1018,2022,SS1A,Civic Education,52,216,5018,151,50-59
532,1018,2022,SS1A,Literature-in-English,40,228,5018,124,40-49
533,1018,2022,SS1A,Government,30,231,5018,126,30-39
534,1018,2022,SS1A,History,48,234,5018,140,40-49
535,1018,2023,SS2A,Mathematics,43,204,5018,128,40-49
536,1018,2023,SS2A,English Language,31,201,5018,138,30-39
537,1018,2023,SS2A,Civic Education,40,216,5018,139,40-49
538,1018,2023,SS2A,Literature-in-English,59,228,5018,166,50-59
539,1018,2023,SS2A,Government,42,231,5018,147,40-49
540,1018,2023,SS2A,History,46,234,5018,140,40-49
541,1019,2019,JS1A,Mathematics,48,204,5019,150,40-49
542,1019,2019,JS1A,English Language,60,201,5019,154,60-69
543,1019,2019,JS1A,Civic Education,48,216,5019,134,40-49
544,1019,2019,JS1A,Basic Science,39,207,5019,142,30-39
545,1019,2019,JS1A,Basic Technology,30,210,5019,142,30-39
546,1019,2019,JS1A,Social Studies,49,213,5019,141,40-49
547,1019,2020,JS2A,Mathematics,80,204,5019,182,80-89
548,1019,2020,JS2A,English Language,54,201,5019,159,50-59
549,1019,2020,JS2A,Civic Education,50,216,5019,178,50-59
550,1019,2020,JS2A,Basic Science,47,207,5019,150,40-49
551,1019,2020,JS2A,Basic Technology,98,210,5019,184,90-100
552,1019,2020,JS2A,Social Studies,36,213,5019,123,30-39
553,1019,2021,JS3A,Mathematics,72,204,5019,200,70-79
554,1019,2021,JS3A,English Language,67,201,5019,156,60-69
555,1019,2021,JS3A,Civic Education,49,216,5019,133,40-49
556,1019,2021,JS3A,Basic Science,48,207,5019,123,40-49
557,1019,2021,JS3A,Basic Technology,58,210,5019,179,50-59
558,1019,2021,JS3A,Social Studies,42,213,5019,122,40-49
559,1019,2022,SS1A,Mathematics,37,204,5019,121,30-39
560,1019,2022,SS1A,English Language,54,201,5019,171,50-59
561,1019,2022,SS1A,Civic Education,44,216,5019,144,40-49
562,1019,2022,SS1A,Literature-in-English,94,228,5019,187,90-100
563,1019,2022,SS1A,Government,32,231,5019,120,30-39
564,1019,2022,SS1A,History,41,234,5019,143,40-49
565,1019,2023,SS2A,Mathematics,57,204,5019,170,50-59
566,1019,2023,SS2A,English Language,56,201,5019,153,50-59
567,1019,2023,SS2A,Civic Education,51,216,5019,163,50-59
568,1019,2023,SS2A,Literature-in-English,40,228,5019,147,40-49
569,1019,2023,SS2A,Government,40,231,5019,127,40-49
570,1019,2023,SS2A,History,40,234,5019,135,40-49
571,1020,2019,JS1A,Mathematics,32,204,5020,133,30-39
572,1020,2019,JS1A,English Language,45,201,5020,143,40-49
573,1020,2019,JS1A,Civic Education,60,216,5020,180,60-69
574,1020,2019,JS1A,Basic Science,42,207,5020,141,40-49
575,1020,2019,JS1A,Basic Technology,34,210,5020,147,30-39
576,1020,2019,JS1A,Social Studies,33,213,5020,139,30-39
577,1020,2020,JS2A,Mathematics,56,204,5020,172,50-59
578,1020,2020,JS2A,English Language,48,201,5020,141,40-49
579,1020,2020,JS2A,Civic Education,57,216,5020,163,50-59
580,1020,2020,JS2A,Basic Science,35,207,5020,125,30-39
581,1020,2020,JS2A,Basic Technology,46,210,5020,149,40-49
582,1020,2020,JS2A,Social Studies,60,213,5020,160,60-69
583,1020,2021,JS3A,Mathematics,48,204,5020,126,40-49
584,1020,2021,JS3A,English Language,68,201,5020,156,60-69
585,1020,2021,JS3A,Civic Education,53,216,5020,156,50-59
586,1020,2021,JS3A,Basic Science,52,207,5020,162,50-59
587,1020,2021,JS3A,Basic Technology,47,210,5020,150,40-49
588,1020,2021,JS3A,Social Studies,37,213,5020,131,30-39
589,1020,2022,SS1A,Mathematics,31,204,5020,150,30-39
590,1020,2022,SS1A,English Language,54,201,5020,165,50-59
591,1020,2022,SS1A,Civic Education,59,216,5020,163,50-59
592,1020,2022,SS1A,Literature-in-English,55,228,5020,153,50-59
593,1020,2022,SS1A,Government,60,231,5020,164,60-69
594,1020,2022,SS1A,History,34,234,5020,147,30-39
595,1020,2023,SS2A,Mathematics,42,204,5020,127,40-49
596,1020,2023,SS2A,English Language,30,201,5020,135,30-39
597,1020,2023,SS2A,Civic Education,42,216,5020,134,40-49
598,1020,2023,SS2A,Literature-in-English,62,228,5020,152,60-69
599,1020,2023,SS2A,Government,59,231,5020,179,50-59
600,1020,2023,SS2A,History,47,234,5020,125,40-49
601,1021,2019,JS1A,Mathematics,31,204,5021,134,30-39
602,1021,2019,JS1A,English Language,33,201,5021,148,30-39
603,1021,2019,JS1A,Civic Education,84,216,5021,185,80-89
604,1021,2019,JS1A,Basic Science,94,207,5021,197,90-100
605,1021,2019,JS1A,Basic Technology,40,210,5021,143,40-49
606,1021,2019,JS1A,Social Studies,48,213,5021,132,40-49
607,1021,2020,JS2A,Mathematics,77,204,5021,199,70-79
608,1021,2020,JS2A,English Language,42,201,5021,128,40-49
609,1021,2020,JS2A,Civic Education,43,216,5021,128,40-49
610,1021,2020,JS2A,Basic Science,55,207,5021,164,50-59
611,1021,2020,JS2A,Basic Technology,52,210,5021,155,50-59
612,1021,2020,JS2A,Social Studies,45,213,5021,136,40-49
613,1021,2021,JS3A,Mathematics,72,204,5021,199,70-79
614,1021,2021,JS3A,English Language,45,201,5021,142,40-49
615,1021,2021,JS3A,Civic Education,31,216,5021,140,30-39
616,1021,2021,JS3A,Basic Science,54,207,5021,179,50-59
617,1021,2021,JS3A,Basic Technology,38,210,5021,143,30-39
618,1021,2021,JS3A,Social Studies,47,213,5021,126,40-49
619,1021,2022,SS1A,Mathematics,33,204,5021,126,30-39
620,1021,2022,SS1A,English Language,95,201,5021,194,90-100
621,1021,2022,SS1A,Civic Education,56,216,5021,152,50-59
622,1021,2022,SS1A,Literature-in-English,90,228,5021,198,90-100
623,1021,2022,SS1A,Government,47,231,5021,145,40-49
624,1021,2022,SS1A,History,53,234,5021,162,50-59
625,1021,2023,SS2A,Mathematics,51,204,5021,167,50-59
626,1021,2023,SS2A,English Language,34,201,5021,128,30-39
627,1021,2023,SS2A,Civic Education,44,216,5021,126,40-49
628,1021,2023,SS2A,Literature-in-English,42,228,5021,130,40-49
629,1021,2023,SS2A,Government,53,231,5021,166,50-59
630,1021,2023,SS2A,History,90,234,5021,194,90-100
631,1022,2019,JS1A,Mathematics,37,204,5022,129,30-39
632,1022,2019,JS1A,English Language,57,201,5022,174,50-59
633,1022,2019,JS1A,Civic Education,57,216,5022,178,50-59
634,1022,2019,JS1A,Basic Science,45,207,5022,136,40-49
635,1022,2019,JS1A,Basic Technology,50,210,5022,160,50-59
636,1022,2019,JS1A,Social Studies,39,213,5022,145,30-39
637,1022,2020,JS2A,Mathematics,40,204,5022,126,40-49
638,1022,2020,JS2A,English Language,30,201,5022,143,30-39
639,1022,2020,JS2A,Civic Education,40,216,5022,145,40-49
640,1022,2020,JS2A,Basic Science,48,207,5022,136,40-49
641,1022,2020,JS2A,Basic Technology,91,210,5022,181,90-100
642,1022,2020,JS2A,Social Studies,59,213,5022,166,50-59
643,1022,2021,JS3A,Mathematics,54,204,5022,180,50-59
644,1022,2021,JS3A,English Language,56,201,5022,180,50-59
645,1022,2021,JS3A,Civic Education,52,216,5022,179,50-59
646,1022,2021,JS3A,Basic Science,53,207,5022,168,50-59
647,1022,2021,JS3A,Basic Technology,48,210,5022,148,40-49
648,1022,2021,JS3A,Social Studies,47,213,5022,124,40-49
649,1022,2022,SS1A,Mathematics,94,204,5022,184,90-100
650,1022,2022,SS1A,English Language,55,201,5022,162,50-59
651,1022,2022,SS1A,Civic Education,69,216,5022,159,60-69
652,1022,2022,SS1A,Literature-in-English,87,228,5022,186,80-89
653,1022,2022,SS1A,Government,58,231,5022,170,50-59
654,1022,2022,SS1A,History,39,234,5022,147,30-39
655,1022,2023,SS2A,Mathematics,34,204,5022,136,30-39
656,1022,2023,SS2A,English Language,81,201,5022,182,80-89
657,1022,2023,SS2A,Civic Education,35,216,5022,150,30-39
658,1022,2023,SS2A,Literature-in-English,53,228,5022,157,50-59
659,1022,2023,SS2A,Government,45,231,5022,124,40-49
660,1022,2023,SS2A,History,49,234,5022,141,40-49
661,1023,2019,JS1A,Mathematics,84,204,5023,189,80-89
662,1023,2019,JS1A,English Language,33,201,5023,143,30-39
663,1023,2019,JS1A,Civic Education,39,216,5023,145,30-39
664,1023,2019,JS1A,Basic Science,39,207,5023,133,30-39
665,1023,2019,JS1A,Basic Technology,35,210,5023,131,30-39
666,1023,2019,JS1A,Social Studies,55,213,5023,179,50-59
667,1023,2020,JS2A,Mathematics,57,204,5023,162,50-59
668,1023,2020,JS2A,English Language,81,201,5023,188,80-89
669,1023,2020,JS2A,Civic Education,83,216,5023,181,80-89
670,1023,2020,JS2A,Basic Science,44,207,5023,128,40-49
671,1023,2020,JS2A,Basic Technology,56,210,5023,169,50-59
672,1023,2020,JS2A,Social Studies,56,213,5023,174,50-59
673,1023,2021,JS3A,Mathematics,95,204,5023,181,90-100
674,1023,2021,JS3A,English Language,52,201,5023,170,50-59
675,1023,2021,JS3A,Civic Education,33,216,5023,147,30-39
676,1023,2021,JS3A,Basic Science,40,207,5023,120,40-49
677,1023,2021,JS3A,Basic Technology,34,210,5023,146,30-39
678,1023,2021,JS3A,Social Studies,33,213,5023,124,30-39
679,1023,2022,SS1A,Mathematics,69,204,5023,166,60-69
680,1023,2022,SS1A,English Language,39,201,5023,134,30-39
681,1023,2022,SS1A,Civic Education,40,216,5023,141,40-49
682,1023,2022,SS1A,Literature-in-English,56,228,5023,159,50-59
683,1023,2022,SS1A,Government,39,231,5023,139,30-39
684,1023,2022,SS1A,History,54,234,5023,151,50-59
685,1023,2023,SS2A,Mathematics,52,204,5023,159,50-59
686,1023,2023,SS2A,English Language,50,201,5023,154,50-59
687,1023,2023,SS2A,Civic Education,41,216,5023,150,40-49
688,1023,2023,SS2A,Literature-in-English,65,228,5023,170,60-69
689,1023,2023,SS2A,Government,40,231,5023,121,40-49
690,1023,2023,SS2A,History,54,234,5023,153,50-59
691,1024,2019,JS1A,Mathematics,93,204,5024,190,90-100
692,1024,2019,JS1A,English Language,58,201,5024,151,50-59
693,1024,2019,JS1A,Civic Education,85,216,5024,188,80-89
694,1024,2019,JS1A,Basic Science,91,207,5024,189,90-100
695,1024,2019,JS1A,Basic Technology,49,210,5024,138,40-49
696,1024,2019,JS1A,Social Studies,50,213,5024,163,50-59
697,1024,2020,JS2A,Mathematics,53,204,5024,155,50-59
698,1024,2020,JS2A,English Language,36,201,5024,150,30-39
699,1024,2020,JS2A,Civic Education,72,216,5024,198,70-79
700,1024,2020,JS2A,Basic Science,47,207,5024,141,40-49
701,1024,2020,JS2A,Basic Technology,80,210,5024,192,80-89
702,1024,2020,JS2A,Social Studies,61,213,5024,153,60-69
703,1024,2021,JS3A,Mathematics,40,204,5024,150,40-49
704,1024,2021,JS3A,English Language,42,201,5024,140,40-49
705,1024,2021,JS3A,Civic Education,68,216,5024,178,60-69
706,1024,2021,JS3A,Basic Science,51,207,5024,157,50-59
707,1024,2021,JS3A,Basic Technology,84,210,5024,190,80-89
708,1024,2021,JS3A,Social Studies,95,213,5024,180,90-100
709,1024,2022,SS1A,Mathematics,40,204,5024,131,40-49
710,1024,2022,SS1A,English Language,58,201,5024,161,50-59
711,1024,2022,SS1A,Civic Education,31,216,5024,122,30-39
712,1024,2022,SS1A,Literature-in-English,52,228,5024,159,50-59
713,1024,2022,SS1A,Government,57,231,5024,170,50-59
714,1024,2022,SS1A,History,30,234,5024,135,30-39
715,1024,2023,SS2A,Mathematics,56,204,5024,153,50-59
716,1024,2023,SS2A,English Language,54,201,5024,152,50-59
717,1024,2023,SS2A,Civic Education,78,216,5024,191,70-79
718,1024,2023,SS2A,Literature-in-English,46,228,5024,128,40-49
719,1024,2023,SS2A,Government,47,231,5024,125,40-49
720,1024,2023,SS2A,History,45,234,5024,122,40-49
721,1025,2019,JS1A,Mathematics,58,204,5025,155,50-59
722,1025,2019,JS1A,English Language,75,201,5025,182,70-79
723,1025,2019,JS1A,Civic Education,54,216,5025,151,50-59
724,1025,2019,JS1A,Basic Science,45,207,5025,129,40-49
725,1025,2019,JS1A,Basic Technology,73,210,5025,196,70-79
726,1025,2019,JS1A,Social Studies,59,213,5025,167,50-59
727,1025,2020,JS2A,Mathematics,52,204,5025,153,50-59
728,1025,2020,JS2A,English Language,34,201,5025,146,30-39
729,1025,2020,JS2A,Civic Education,45,216,5025,139,40-49
730,1025,2020,JS2A,Basic Science,44,207,5025,133,40-49
731,1025,2020,JS2A,Basic Technology,32,210,5025,147,30-39
732,1025,2020,JS2A,Social Studies,33,213,5025,140,30-39
733,1025,2021,JS3A,Mathematics,40,204,5025,129,40-49
734,1025,2021,JS3A,English Language,51,201,5025,171,50-59
735,1025,2021,JS3A,Civic Education,51,216,5025,179,50-59
736,1025,2021,JS3A,Basic Science,39,207,5025,130,30-39
737,1025,2021,JS3A,Basic Technology,49,210,5025,145,40-49
738,1025,2021,JS3A,Social Studies,74,213,5025,197,70-79
739,1025,2022,SS1A,Mathematics,37,204,5025,124,30-39
740,1025,2022,SS1A,English Language,44,201,5025,150,40-49
741,1025,2022,SS1A,Civic Education,30,216,5025,136,30-39
742,1025,2022,SS1A,Literature-in-English,32,228,5025,142,30-39
743,1025,2022,SS1A,Government,95,231,5025,183,90-100
744,1025,2022,SS1A,History,41,234,5025,122,40-49
745,1025,2023,SS2A,Mathematics,40,204,5025,138,40-49
746,1025,2023,SS2A,English Language,94,201,5025,194,90-100
747,1025,2023,SS2A,Civic Education,41,216,5025,127,40-49
748,1025,2023,SS2A,Literature-in-English,79,228,5025,185,70-79
749,1025,2023,SS2A,Government,40,231,5025,138,40-49
750,1025,2023,SS2A,History,56,234,5025,160,50-59
751,1026,2019,JS1A,Mathematics,45,204,5026,149,40-49
752,1026,2019,JS1A,English Language,72,201,5026,194,70-79
753,1026,2019,JS1A,Civic Education,34,216,5026,139,30-39
754,1026,2019,JS1A,Basic Science,57,207,5026,159,50-59
755,1026,2019,JS1A,Basic Technology,53,210,5026,172,50-59
756,1026,2019,JS1A,Social Studies,89,213,5026,192,80-89
757,1026,2020,JS2A,Mathematics,30,204,5026,121,30-39
758,1026,2020,JS2A,English Language,38,201,5026,141,30-39
759,1026,2020,JS2A,Civic Education,36,216,5026,123,30-39
760,1026,2020,JS2A,Basic Science,55,207,5026,177,50-59
761,1026,2020,JS2A,Basic Technology,49,210,5026,138,40-49
762,1026,2020,JS2A,Social Studies,40,213,5026,144,40-49
763,1026,2021,JS3A,Mathematics,39,204,5026,128,30-39
764,1026,2021,JS3A,English Language,41,201,5026,141,40-49
765,1026,2021,JS3A,Civic Education,52,216,5026,160,50-59
766,1026,2021,JS3A,Basic Science,48,207,5026,141,40-49
767,1026,2021,JS3A,Basic Technology,44,210,5026,127,40-49
768,1026,2021,JS3A,Social Studies,42,213,5026,143,40-49
769,1026,2022,SS1A,Mathematics,85,204,5026,190,80-89
770,1026,2022,SS1A,English Language,39,201,5026,134,30-39
771,1026,2022,SS1A,Civic Education,54,216,5026,172,50-59
772,1026,2022,SS1A,Literature-in-English,31,228,5026,130,30-39
773,1026,2022,SS1A,Government,47,231,5026,136,40-49
774,1026,2022,SS1A,History,34,234,5026,124,30-39
775,1026,2023,SS2A,Mathematics,35,204,5026,131,30-39
776,1026,2023,SS2A,English Language,55,201,5026,159,50-59
777,1026,2023,SS2A,Civic Education,43,216,5026,124,40-49
778,1026,2023,SS2A,Literature-in-English,85,228,5026,188,80-89
779,1026,2023,SS2A,Government,70,231,5026,186,70-79
780,1026,2023,SS2A,History,33,234,5026,144,30-39
781,1027,2019,JS1A,Mathematics,58,204,5027,170,50-59
782,1027,2019,JS1A,English Language,42,201,5027,129,40-49
783,1027,2019,JS1A,Civic Education,58,216,5027,161,50-59
784,1027,2019,JS1A,Basic Science,46,207,5027,132,40-49
785,1027,2019,JS1A,Basic Technology,58,210,5027,155,50-59
786,1027,2019,JS1A,Social Studies,86,213,5027,190,80-89
787,1027,2020,JS2A,Mathematics,47,204,5027,128,40-49
788,1027,2020,JS2A,English Language,60,201,5027,151,60-69
789,1027,2020,JS2A,Civic Education,34,216,5027,136,30-39
790,1027,2020,JS2A,Basic Science,47,207,5027,126,40-49
791,1027,2020,JS2A,Basic Technology,87,210,5027,197,80-89
